24 नवंबर 1971 की रात करीब 8 बजे आसमान (Start: 0.08s, Duration: 6.279s) 
क्योंकि वहां तक जाने के लिए प्लेन को बीच (Start: 739.48s, Duration: 4.68s) 
में एक बार फिर रिफ्यूल करने की जरूरत (Start: 741.72s, Duration: 5.08s) 
पड़ेगी थोड़ा सोच विचार करने के बाद कपर (Start: 744.16s, Duration: 5.679s) 
मेक्सिको से पहले नेवाडा के नो इंटरनेशनल (Start: 746.8s, Duration: 5.44s) 
एयरपोर्ट पर रिफ्यूल की परमिशन दे देता है (Start: 749.839s, Duration: 4.8s) 
कूपर की दूसरी डिमांड यह थी कि प्लेन के (Start: 752.24s, Duration: 4.959s) 
पीछे की सीढ़ियों को हर वक्त खुला रखा जाए (Start: 754.639s, Duration: 4.521s) 
लेकिन खुली सीढ़ियों के साथ टेक ऑफ करना (Start: 757.199s, Duration: 4.64s) 
रिस्की था इसलिए उससे कहा जाता है कि टेक (Start: 759.16s, Duration: 5.239s) 
ऑफ करने के बाद प्लेन जब हवा में होगा तब (Start: 761.839s, Duration: 4.521s) 
उसके कहने पर पीछे की सीढ़ियों को खोल (Start: 764.399s, Duration: 4.361s) 
दिया जाएगा कूपर इसके लिए भी मान जाता है (Start: 766.36s, Duration: 4.68s) 
और अपनी अगली डिमांड्स रखते हुए प्लेन को (Start: 768.76s, Duration: 4.84s) 
10000 फीट के एल्टीट्यूड से भी नीचे रखने (Start: 771.04s, Duration: 4.96s) 
और 150 नॉट से भी कम स्पीड से उड़ाने का (Start: 773.6s, Duration: 5.56s) 
ऑर्डर देता है साथ ही वो प्लेन के (Start: 776.0s, Duration: 5.44s) 
डिग्री तक झुकाए रखने और लैंडिंग गियर्स (Start: 779.16s, Duration: 4.52s) 
को खुला रखने की मांग भी करता है उसकी इन (Start: 781.44s, Duration: 4.639s) 
सभी डिमांड्स को मान लिया गया और फ्लाइट (Start: 783.68s, Duration: 6.76s) 
305 शाम 7:4 पर एक बार फिर हवा में उड़ान (Start: 786.079s, Duration: 7.12s) 
भरती है कूपर की इतनी कैलकुलेशंस को देखकर (Start: 790.44s, Duration: 5.44s) 
एफबीआई भी हैरान थी यह हाईजैकर ना सिर्फ (Start: 793.199s, Duration: 5.561s) 
सभ्य था जिसने पूरे सफर के दौरान किसी को (Start: 795.88s, Duration: 5.44s) 
मारना पीटना तो दूर किसी से बदतमीजी तक (Start: 798.76s, Duration: 5.24s) 
नहीं की थी बल्कि वह एक समझदार और शातिर (Start: 801.32s, Duration: 5.079s) 
क्रिमिनल भी था जो अपनी पूरी तैयारी के (Start: 804.0s, Duration: 5.12s) 
साथ अपने मिशन के लिए आया था लेकिन एफबीआई (Start: 806.399s, Duration: 5.201s) 
हाथ पर हाथ रखे नहीं बैठ सकती थी इसलिए जब (Start: 809.12s, Duration: 5.6s) 
फ्लाइट 305 कूपर के इंस्ट्रक्शंस के साथ (Start: 811.6s, Duration: 5.799s) 
विक्टर 23 नाम के एक लो एल्टीट्यूड रूट पर (Start: 814.72s, Duration: 5.52s) 
फ्लाई करते हुए रनो की तरफ बढ़ने लगी तभी (Start: 817.399s, Duration: 4.88s) 
उसको इंटरसेप्ट करने के लिए मैकर्ड (Start: 820.24s, Duration: 5.599s) 
एयरफोर्स बेस से दो f16 फाइटर जेट्स को (Start: 822.279s, Duration: 5.881s) 
उसके पीछे लगा दिया गया लेकिन ये फाइटर (Start: 825.839s, Duration: 4.36s) 
जेट्स बहुत ही हाई स्पीड पर उड़ान भरने के (Start: 828.16s, Duration: 5.96s) 
लिए बने थे ऐसे में जब खुद बो 727 150 (Start: 830.199s, Duration: 6.281s) 
नॉट्स की स्पीड से चल रहा था तो उसके पीछे (Start: 834.12s, Duration: 4.639s) 
बने रहने के लिए दोनों फाइटर जेट्स को (Start: 836.48s, Duration: 4.719s) 
इससे भी कम स्पीड से चलने की जरूरत थी इस (Start: 838.759s, Duration: 5.161s) 
मुश्किल का हल निकालते हुए दोनों जेट्स एस (Start: 841.199s, Duration: 5.161s) 
टर्न्स की सीरीज बनाते हुए फ्लाइट का पीछा (Start: 843.92s, Duration: 5.8s) 
करने लगे इसके अलावा एक t33 ट्रेनर जेट भी (Start: 846.36s, Duration: 5.96s) 
इस काम के लिए भेज दिया गया जो कम रफ्तार (Start: 849.72s, Duration: 5.0s) 
के साथ फ्लाइट के पीछे बना रह सकता था (Start: 852.32s, Duration: 5.0s) 
लेकिन यह दिन कुछ अलग था यह इंसीडेंट कुछ (Start: 854.72s, Duration: 5.52s) 
खास था इस दौरान कुछ भी नॉर्मल होना मानो (Start: 857.32s, Duration: 5.56s) 
एक चमत्कार होने वाली बात थी शाम ढल चुकी (Start: 860.24s, Duration: 5.48s) 
थी और रात के अंधेरे ने पूरी फिजाओ को घेर (Start: 862.88s, Duration: 5.639s) 
लिया था आसमान में चांद भी बस नाम के लिए (Start: 865.72s, Duration: 5.799s) 
था जिसको बादलों ने पूरी तरह से ढक रखा था (Start: 868.519s, Duration: 5.841s) 
जिस कारण नाम मात्र की रोशनी थी इसे और भी (Start: 871.519s, Duration: 6.081s) 
रोमांचक तेज आंधी माइनस में जाते टेंपरेचर (Start: 874.36s, Duration: 5.64s) 
और बर्फीली बारिश ने बना दिया था ऐसी (Start: 877.6s, Duration: 5.159s) 
स्थिति में भी 10000 फीट की ऊंचाई पर तीन (Start: 880.0s, Duration: 5.199s) 
जेट्स इस फ्लाइट का पीछा कर रहे होते हैं (Start: 882.759s, Duration: 6.041s) 
जिसकी पैसेंजर कैबिज कूपर और टीना मकल थे (Start: 885.199s, Duration: 5.921s) 
और वहां सन्नाटा छाया हुआ था कुछ देर की (Start: 888.8s, Duration: 5.12s) 
खामोशी के बाद कूपर ने टीना को भी कॉकपिट (Start: 891.12s, Duration: 5.279s) 
में जाने के लिए कहा और खुद पैराशूट पहनने (Start: 893.92s, Duration: 4.64s) 
लगा टीना जब उसे पैराशूट पहनने के लिए (Start: 896.399s, Duration: 4.281s) 
इंस्ट्रक्ट करने लगी तो उसने इशारे से (Start: 898.56s, Duration: 4.8s) 
बताया कि उसे उसकी हेल्प की जरूरत नहीं है (Start: 900.68s, Duration: 4.92s) 
जिसके बाद टीना कॉकपिट की तरफ बढ़ने लगती (Start: 903.36s, Duration: 5.08s) 
है जब टीना कॉकपिट में आ गई और कॉकपिट के (Start: 905.6s, Duration: 5.2s) 
डोर को बंद करने के लिए वह जैसे ही पीछे (Start: 908.44s, Duration: 5.36s) 
मुड़ी उसने देखा कि कूपर पैसों को अपनी (Start: 910.8s, Duration: 5.399s) 
छाती से बांध रहा था उसने कूपर के इशारे (Start: 913.8s, Duration: 5.159s) 
पर दरवाजे को पूरा बंद कर दिया और बाकी के (Start: 916.199s, Duration: 5.401s) 
क्रू के साथ बैठ गई इसके कुछ देर बाद रात (Start: 918.959s, Duration: 5.161s) 
के करीब 8 बजे कॉकपिट में एक वार्निंग (Start: 921.6s, Duration: 5.0s) 
लाइट जलती है जो इस बात का इशारा थी कि (Start: 924.12s, Duration: 4.44s) 
प्लेन के पीछे की सीढ़ियों को खोल दिया (Start: 926.6s, Duration: 4.44s) 
गया है पायलट ने इंटरकॉम के जरिए कूपर से (Start: 928.56s, Duration: 4.759s) 
पूछा कि क्या उसकी मदद के लिए किसी को (Start: 931.04s, Duration: 4.68s) 
भेजा जाए जिसके जवाब में कूपर सिर्फ (Start: 933.319s, Duration: 5.0s) 
गुस्सा करता है वह कोई भी इंटरफेरेंस नहीं (Start: 935.72s, Duration: 5.08s) 
चाहता था इस वक्त प्लेन रनो पहुंचने से (Start: 938.319s, Duration: 5.241s) 
काफी दूर था और उसके नीचे सिर्फ पहाड़ नदी (Start: 940.8s, Duration: 5.2s) 
और जंगल थे हवा तेजी के साथ प्लेन में आ (Start: 943.56s, Duration: 6.48s) 
रही थी इसके कुछ मिनट बाद 8:1 पर कॉकपिट (Start: 946.0s, Duration: 7.079s) 
में बैठे क्रू को एक बहुत जोर का झटका और (Start: 950.04s, Duration: 5.56s) 
एयर प्रेशर महसूस होता है जिसे फिर पायलट (Start: 953.079s, Duration: 4.801s) 
द्वारा रिलेबल किया जाता है जिससे थोड़ी (Start: 955.6s, Duration: 4.719s) 
देर बाद प्लेन कुछ स्टेबल होता है करीब 2 (Start: 957.88s, Duration: 5.92s) 
घंटे बाद रात 10:15 पर प्लेन रिनो टा हो (Start: 960.319s, Duration: 5.601s) 
इंटरनेशनल एयरपोर्ट पर लैंड कर जाता है (Start: 963.8s, Duration: 4.32s) 
जिसकी पीछे की सीढ़ उस वक्त भी खुली हुई (Start: 965.92s, Duration: 4.32s) 
थी प्लेन को चारों तरफ से एफबीआई के (Start: 968.12s, Duration: 4.48s) 
एजेंट्स लोकल पुलिस और स्टेट ट्रूपर्स (Start: 970.24s, Duration: 4.68s) 
द्वारा घेर लिया जाता है प्लेन की तलाशी (Start: 972.6s, Duration: 4.96s) 
ली जाती है अंदर का चप्पा चप्पा छाना जाता (Start: 974.92s, Duration: 5.24s) 
है लेकिन उसमें कूपर का कोई नामो निशान (Start: 977.56s, Duration: 5.16s) 
नहीं मिलता उसे आखिरी बार बस तभी देखा गया (Start: 980.16s, Duration: 5.88s) 
था जब टीना मकल कॉकपिट को बंद कर रही थी (Start: 982.72s, Duration: 6.2s) 
उसके बाद रात के अंधेरे कपक पाती ठंड और (Start: 986.04s, Duration: 5.52s) 
और तेज आंधी में वह पहाड़ों नदियों और (Start: 988.92s, Duration: 5.76s) 
जंगलों के इलाके के ऊपर 2 लाख डॉलर लेकर (Start: 991.56s, Duration: 5.56s) 
प्लेन के पिछले दरवाजे से कूद चुका था (Start: 994.68s, Duration: 4.88s) 
खराब मौसम होने की वजह से तीनों जेट्स जो (Start: 997.12s, Duration: 5.159s) 
उसे फॉलो कर रहे थे वो भी उसे कूदते हुए (Start: 999.56s, Duration: 5.0s) 
नहीं देख पाए थे फ्लाइट की तलाशी के दौरान (Start: 1002.279s, Duration: 5.0s) 
एफबीआई को कूपर जिस सीट पर बैठा था वहां (Start: 1004.56s, Duration: 5.48s) 
से उसकी ब्लैक टाय उस पर लगी क्लिप और (Start: 1007.279s, Duration: 5.281s) 
उसके द्वारा पिए गए सिगरेट के आठ बचे हुए (Start: 1010.04s, Duration: 4.96s) 
बट्स मिलते हैं साथ ही वहां दो पैराशूट्स (Start: 1012.56s, Duration: 4.56s) 
भी बरामद होते हैं जिन्हें कूपर द्वारा (Start: 1015.0s, Duration: 4.68s) 
छोड़ दिया गया था लेकिन इसके अलावा एफबीआई (Start: 1017.12s, Duration: 5.079s) 
को प्लेन में ना तो बॉम मिलता है ना पैसे (Start: 1019.68s, Duration: 4.96s) 
मिलते हैं और ना ही कपर का कोई नामो निशान (Start: 1022.199s, Duration: 5.0s) 
मिलता है कपर अपने साथ उस हैंड नोट को भी (Start: 1024.64s, Duration: 4.679s) 
ले गया था जो उसने फ्लाइट अटेंडेंट को (Start: 1027.199s, Duration: 5.041s) 
दिया था सबको पता था कि कूपर कूदा है पर (Start: 1029.319s, Duration: 5.561s) 
कहां इसका किसी के पास कोई सही जवाब नहीं (Start: 1032.24s, Duration: 4.92s) 
था क्योंकि किसी ने भी उसे कूदते हुए नहीं (Start: 1034.88s, Duration: 4.6s) 
देखा था लेकिन इस मामले में फ्लाइट का (Start: 1037.16s, Duration: 4.679s) 
क्रू एक इंपॉर्टेंट इंफॉर्मेशन देता है कि (Start: 1039.48s, Duration: 6.52s) 
विक्टर 23 के रूट से गुजरते समय रात 8:1 (Start: 1041.839s, Duration: 6.561s) 
पर प्लेन में एक जोर का झटका महसूस किया (Start: 1046.0s, Duration: 5.2s) 
गया था कूपर ने तभी छलांग लगाई होगी यह (Start: 1048.4s, Duration: 5.519s) 
सोचकर यहां की टाइमिंग और लोकेशन को पायलट (Start: 1051.2s, Duration: 5.4s) 
ने नोट डाउन कर लिया था इस रूट और टाइमिंग (Start: 1053.919s, Duration: 5.361s) 
के हिसाब से कूपर वाशिंगटन स्टेट के साउथ (Start: 1056.6s, Duration: 5.199s) 
वेस्ट एरिया में पोर्टलैंड से लगभग 50 (Start: 1059.28s, Duration: 5.68s) 
किमी दूर कोलंबिया और लुईस रिवर के पास (Start: 1061.799s, Duration: 5.081s) 
जंगल और पहाड़ियों से घिरे इलाकों में (Start: 1064.96s, Duration: 5.0s) 
कूदा था कुल मिला के कूपर घूम फिर के वापस (Start: 1066.88s, Duration: 5.64s) 
पोर्टलैंड के आसपास आ गया था जहां से उसने (Start: 1069.96s, Duration: 4.88s) 
प्लेन को हाईजैक किया था उसकी तलाशी में (Start: 1072.52s, Duration: 5.24s) 
फौरन वहां एक सर्च टीम भेजी गई और साथ ही (Start: 1074.84s, Duration: 5.319s) 
क्रू की मदद से डैन कूपर का रफ स्केच (Start: 1077.76s, Duration: 4.76s) 
बनवाया गया इसके बाद अमेरिका के इतिहास (Start: 1080.159s, Duration: 4.441s) 
में किसी भी क्रिमिनल को ढूंढने के लिए (Start: 1082.52s, Duration: 4.92s) 
एफबीआई द्वारा आज तक का सबसे बड़ा मिशन (Start: 1084.6s, Duration: 5.559s) 
शुरू होता है जिसे नॉर जैक नाम दिया गया (Start: 1087.44s, Duration: 4.96s) 
तब ना तो एफबीआई और ना ही दुनिया को पता (Start: 1090.159s, Duration: 5.0s) 
था कि एक ऐसा केस है जो इतिहास के पन्नों (Start: 1092.4s, Duration: 5.279s) 
पर अपनी एक ऐसी कहानी छोड़ देगा जिसका (Start: 1095.159s, Duration: 5.241s) 
जिक्र दशकों बाद भी होता रहेगा कूपर के (Start: 1097.679s, Duration: 5.401s) 
गायब होने के अगली सुबह जब एफबीआई द्वारा (Start: 1100.4s, Duration: 4.88s) 
एक बड़ी टीम कूपर को ढूंढने के लिए भेजी (Start: 1103.08s, Duration: 5.04s) 
गई तो जंगल नदी और पहाड़ों के उस बहुत (Start: 1105.28s, Duration: 5.12s) 
बड़े इलाके में कई दिनों की तलाशी के (Start: 1108.12s, Duration: 5.039s) 
दौरान कूपर का कोई अता पता नहीं चल सका (Start: 1110.4s, Duration: 4.8s) 
उसकी बेस्ट पॉसिबल लैंडिंग लोकेशन को (Start: 1113.159s, Duration: 4.721s) 
जानने के लिए एफबीआई ने सारा सीन रीक्रिएट (Start: 1115.2s, Duration: 5.0s) 
करके भी देखा इसके लिए हाईजैक हुए सेम (Start: 1117.88s, Duration: 5.159s) 
एयरक्राफ्ट को सेम रूट पर सेम कॉन्फिन के (Start: 1120.2s, Duration: 5.24s) 
साथ फ्लाई किया गया और पायलट द्वारा बताई (Start: 1123.039s, Duration: 5.401s) 
गई लोकेशन से 200 पाउंड का स्लेट प्लेन की (Start: 1125.44s, Duration: 5.359s) 
पीछे की सीढ़ियों से फेंका गया इस तरह जो (Start: 1128.44s, Duration: 5.16s) 
पॉसिबल लैंडिंग जन सामने आया वो एरियल से (Start: 1130.799s, Duration: 6.841s) 
कुछ मील साउथ ईस्ट में सियाटिन (Start: 1133.6s, Duration: 4.04s) 
से 40 माइल्स नॉर्थ में लेक मेरविन के पास (Start: 1137.72s, Duration: 5.92s) 
था वहां भी एफबीआई द्वारा सर्च ऑपरेशन (Start: 1141.08s, Duration: 4.92s) 
शुरू किया गया हजारों मिलिट्री ट्रूप्स और (Start: 1143.64s, Duration: 4.72s) 
पुलिस ऑफिसर्स ने जंगलों और नदियों की (Start: 1146.0s, Duration: 5.2s) 
तलाशी ली वहां मौजूद एक-एक फार्म हाउस और (Start: 1148.36s, Duration: 5.72s) 
मकान की छानबीन की गई एक तरफ हजारों का (Start: 1151.2s, Duration: 5.56s) 
सैन्य बल कूपर को चप्पे-चप्पे में पैदल (Start: 1154.08s, Duration: 5.4s) 
तलाश कर रहा था तो दूसरी ओर हेलीकॉप्टर से (Start: 1156.76s, Duration: 5.08s) 
भी पूरे इलाके को छाना जाने लगा इसके (Start: 1159.48s, Duration: 5.04s) 
अलावा कूपर को ढूंढने के लिए लेक मेरविन (Start: 1161.84s, Duration: 5.44s) 
में सबमरीन को भी उतारा गया साथ ही स्पाई (Start: 1164.52s, Duration: 6.12s) 
प्लेन एआर 71 भी इस काम में लग गया लेकिन (Start: 1167.28s, Duration: 5.879s) 
बहुत लंबे समय की छानबीन के बाद भी हर (Start: 1170.64s, Duration: 5.36s) 
तरकीब नाकाम ही साबित हुई ना तो कूपर की (Start: 1173.159s, Duration: 5.921s) 
लाश मिली और ना उसे जिंदा पकड़ा जा सका ना (Start: 1176.0s, Duration: 5.2s) 
ही उसके द्वारा इस्तेमाल किए गए पैराशूट (Start: 1179.08s, Duration: 4.88s) 
मिले और ना ही 2 लाख डॉलर्स का कुछ पता चल (Start: 1181.2s, Duration: 4.959s) 
सका जहां एफबीआई का इस केस को लेकर (Start: 1183.96s, Duration: 4.44s) 
फ्रस्ट्रेशन बढ़ता जा रहा था तो वहीं (Start: 1186.159s, Duration: 4.801s) 
दूसरी तरफ मीडिया और पब्लिक का इसको लेकर (Start: 1188.4s, Duration: 5.56s) 
फेसिनेशन आसमान छूने लगा था हर कोई जानना (Start: 1190.96s, Duration: 5.959s) 
चाहता था कि आखिर वह रहस्यम इंसान कौन था (Start: 1193.96s, Duration: 5.48s) 
वह कहां का रहने वाला था और आखिर आसमान (Start: 1196.919s, Duration: 5.041s) 
में अंधेरे के बीच वह कहां लापता हो गया (Start: 1199.44s, Duration: 4.64s) 
इस केस को लेकर लोगों के बीच किस कदर (Start: 1201.96s, Duration: 4.48s) 
क्रेज था इसका अंदाजा इस बात से लगाया जा (Start: 1204.08s, Duration: 4.64s) 
सकता है कि जब ये हाईजैकिंग हुई तब (Start: 1206.44s, Duration: 3.84s) 
जल्दी-जल्दी में एक रिपोर्टर ने (Start: 1208.72s, Duration: 4.439s) 
न्यूज़पेपर में उसका नाम गलती से डैन कूपर (Start: 1210.28s, Duration: 5.44s) 
की जगह डीबी कूपर लिख दिया इसके बाद आगे (Start: 1213.159s, Duration: 5.201s) 
और भी कई पब्लिकेशन हाउसेस ने भी इसी नाम (Start: 1215.72s, Duration: 4.88s) 
का इस्तेमाल किया तब से ये नाम दुनिया में (Start: 1218.36s, Duration: 4.72s) 
किसी जंगल में आग की तरह फैल गया और इस (Start: 1220.6s, Duration: 4.84s) 
तरह उस मिस्टीरियस हाईजैकर का नाम ही बदल (Start: 1223.08s, Duration: 4.8s) 
गया हालांकि डैन कूपर जो उसने टिकट में (Start: 1225.44s, Duration: 5.0s) 
नाम लिखवाया था वो भी एक फेक नेम ही था (Start: 1227.88s, Duration: 4.96s) 
जिसकी इंक्वायरी करने पर एफबीआई को किसी (Start: 1230.44s, Duration: 4.76s) 
भी इंसान का कोई रिकॉर्ड नहीं मिला बाद (Start: 1232.84s, Duration: 5.36s) 
में पता चला कि डैन कूपर 1950 की एक (Start: 1235.2s, Duration: 5.32s) 
बेल्जियम पॉपुलर कॉमिक बुक के कैरेक्टर का (Start: 1238.2s, Duration: 5.52s) 
नाम था जो कि एक कैनेडियन जेट पायलट था इस (Start: 1240.52s, Duration: 5.72s) 
जानकारी के बाहर आने पर एफबीआई को लगने (Start: 1243.72s, Duration: 4.64s) 
लगा था कि हाईजैकर इसी कॉमिक बुक से (Start: 1246.24s, Duration: 4.88s) 
इंस्पायर्ड था और इसलिए उसने अपना नाम डैन (Start: 1248.36s, Duration: 5.64s) 
कूपर रखा शुरुआत में एफबीआई यह मानती रही (Start: 1251.12s, Duration: 5.16s) 
कि कूपर प्लेन से सक्सेसफुली जंप नहीं कर (Start: 1254.0s, Duration: 5.0s) 
पाया और कहीं गिर कर मर गया एक एफबीआई (Start: 1256.28s, Duration: 4.96s) 
इन्वेस्टिगेटर रेल्फ हिल्स बैक जिन्होंने (Start: 1259.0s, Duration: 5.12s) 
इस पूरे मिशन को नॉर जैक कोड नेम दिया था (Start: 1261.24s, Duration: 5.28s) 
उन्होंने माना कि कूपर सही से पैराशूट भी (Start: 1264.12s, Duration: 4.84s) 
नहीं खोल पाया होगा और उसकी किसी पहाड़ या (Start: 1266.52s, Duration: 5.159s) 
पेड़ से टकराने से जान चली गई होगी उनके (Start: 1268.96s, Duration: 4.719s) 
जैसे और भी बहुत से एफबीआई एजेंट्स और (Start: 1271.679s, Duration: 4.12s) 
एक्सपर्ट्स ने ये थ्योरी दी कि जिस वक्त (Start: 1273.679s, Duration: 4.641s) 
कूपर ने छलांग लगाई उस वक्त मौसम बेहद (Start: 1275.799s, Duration: 5.721s) 
खराब था रात का अंधेरा था और टेंपरेचर -7 (Start: 1278.32s, Duration: 5.68s) 
डिग्र से भी नीचे था तेज हवाएं चल रही थी (Start: 1281.52s, Duration: 5.279s) 
और बर्फीली बारिश हो रही थी ऐसे खराब मौसम (Start: 1284.0s, Duration: 5.159s) 
में कूपर ने जंप के लिए इजी टू यूज (Start: 1286.799s, Duration: 4.321s) 
पैराशूट्स को छोड़कर ऐसे मिलिट्री (Start: 1289.159s, Duration: 4.4s) 
पैराशूट्स को चुना था जिसे ऑपरेट करना (Start: 1291.12s, Duration: 4.72s) 
बहुत मुश्किल था इसके अलावा उसका गेटअप (Start: 1293.559s, Duration: 4.24s) 
स्काई डाइविंग के लिए बिल्कुल भी सूटेबल (Start: 1295.84s, Duration: 4.4s) 
नहीं था ना तो उसके पास हेलमेट था ना (Start: 1297.799s, Duration: 4.88s) 
ग्लव्स ना स्काई डाइविंग वाले ग्लासेस और (Start: 1300.24s, Duration: 5.36s) 
शूज थे ऐसे में वो 2 लाख डॉलर से भरे बैग (Start: 1302.679s, Duration: 5.801s) 
और एक ब्रीफ केस को लादकर पहाड़ों जंगलों (Start: 1305.6s, Duration: 5.04s) 
और नदियों के इलाके में कूदा था जिससे (Start: 1308.48s, Duration: 4.199s) 
उसके बचने का कोई चांस नहीं था लेकिन (Start: 1310.64s, Duration: 4.6s) 
एफबीआई का ये गुमान भी कुछ ही समय में दूर (Start: 1312.679s, Duration: 5.24s) 
हो गया जब कूपर के इंसीडेंट के बाद एक के (Start: 1315.24s, Duration: 5.319s) 
बाद एक कई कॉपी कैट हाईजैकिंग हुई जिनमें (Start: 1317.919s, Duration: 4.921s) 
हर हाईजैकर ने कूपर की तरह प्लेन को (Start: 1320.559s, Duration: 4.961s) 
हाईजैक किया लाखों डॉलर्स की रैंस सम ली (Start: 1322.84s, Duration: 5.24s) 
और बिना किसी स्काई डाइविंग किट के नॉर्मल (Start: 1325.52s, Duration: 5.08s) 
कपड़ों में ही प्लेन से कूदकर सेफली लैंड (Start: 1328.08s, Duration: 4.76s) 
भी कर गया हालांकि इन सभी कॉपीकैट (Start: 1330.6s, Duration: 4.24s) 
हाईजैकर्स को एफबीआई द्वारा अरेस्ट कर (Start: 1332.84s, Duration: 4.839s) 
लिया गया लेकिन जिसे नहीं पकड़ा जा सका वो (Start: 1334.84s, Duration: 5.88s) 
था डीबी कूपर एफबीआई ने उसे पकड़ने के लिए (Start: 1337.679s, Duration: 5.201s) 
हर एक तरीके से इन्वेस्टिगेशन की एक और (Start: 1340.72s, Duration: 4.4s) 
जहां पॉसिबल लैंडिंग जन में उसे मिलिट्री (Start: 1342.88s, Duration: 5.32s) 
पुलिस हेलीकॉप्टर्स स्पाई जट और सबमरीन (Start: 1345.12s, Duration: 5.439s) 
द्वारा खोजा जा रहा था तो वही दूसरी ओर (Start: 1348.2s, Duration: 5.56s) 
एफबीआई ने कपर को दिए गए $ लाख लर के हर (Start: 1350.559s, Duration: 5.36s) 
एक नोट के सीरियल नंबर को अखबारों में (Start: 1353.76s, Duration: 4.96s) 
छपवा दिया सीरियल नंबर्स बैंक्स शॉप्स (Start: 1355.919s, Duration: 5.64s) 
कैसीनो समेत हर उस जगह बांट दिए गए जहां (Start: 1358.72s, Duration: 5.4s) 
भी उन्हें खर्च किया जा सकता था लोगों से (Start: 1361.559s, Duration: 4.961s) 
अपील की गई कि उनमें से एक भी सीरियल नंबर (Start: 1364.12s, Duration: 4.64s) 
का नोट जिसको भी मिले वह एफबीआई को (Start: 1366.52s, Duration: 4.48s) 
इंफॉर्मेशन (Start: 1368.76s, Duration: 2.24s) 
रिए दुनिया तक पहुंचा दिया गया इसके अलावा (Start: 1378.48s, Duration: 4.92s) 
एफबीआई ने हाईजैकिंग होने के बाद 5 सालों (Start: 1380.679s, Duration: 5.081s) 
में करीब 800 सस्पेक्ट्स को इन्वेस्टिगेट (Start: 1383.4s, Duration: 4.759s) 
किया लेकिन उनमें से करीब 24 सस्पेक्ट्स (Start: 1385.76s, Duration: 5.2s) 
ही ऐसे मार्क किए गए जिनका डीबी कूपर होने (Start: 1388.159s, Duration: 5.841s) 
का कोई चांस था लेकिन उन सभी की भी गहराई (Start: 1390.96s, Duration: 5.599s) 
से जांच करने के बाद एफबीआई को निराशा ही (Start: 1394.0s, Duration: 4.88s) 
हाथ लगी इस पूरी कहानी में ट्विस्ट तब आता (Start: 1396.559s, Duration: 5.521s) 
है जब फरवरी 1980 में 8 साल के बच्चे (Start: 1398.88s, Duration: 5.88s) 
ब्रान इन ग्रम को कोलंबिया नदी के पास (Start: 1402.08s, Duration: 5.56s) 
टीना बार के बीच की रेत से $20 नोट्स के (Start: 1404.76s, Duration: 5.12s) 
तीन बंडल्स में मिलते हैं जो बहुत खस्ता (Start: 1407.64s, Duration: 5.039s) 
हालत में थे और उनका टोटल अमाउंट करीब (Start: 1409.88s, Duration: 6.159s) 
$800 था इन पर जो सीरियल नंबर्स थे वो (Start: 1412.679s, Duration: 5.801s) 
डीबी कूपर को दिए गए पैसों से एग्जैक्ट (Start: 1416.039s, Duration: 5.321s) 
मैच कर गए एफबीआई को हाईजैकिंग के करीब 9 (Start: 1418.48s, Duration: 5.84s) 
साल बाद पहली बार कोई पुख्ता क्लू मिला था (Start: 1421.36s, Duration: 5.28s) 
इसलिए उम्मीद लगाई जा रही थी कि इस केस को (Start: 1424.32s, Duration: 4.839s) 
अब सॉल्व कर लिया जाएगा लेकिन असल में केस (Start: 1426.64s, Duration: 5.2s) 
यहां से सुलझने की जगह और ज्यादा उलझ गया (Start: 1429.159s, Duration: 5.76s) 
दरअसल जिस जगह से ये पैसे मिले थे वो जगह (Start: 1431.84s, Duration: 5.839s) 
वहां से 32 किमी दूर थी जहां कूपर का (Start: 1434.919s, Duration: 5.36s) 
लैंडिंग जोन समझकर उसे सर्च किया जा रहा (Start: 1437.679s, Duration: 5.6s) 
था ऐसे में सवाल था कि आखिर यह पैसे वहां (Start: 1440.279s, Duration: 5.64s) 
से यहां कैसे आए इन पैसों की यहां होने की (Start: 1443.279s, Duration: 5.88s) 
दो वजह हो सकती थी पहली यह कि कूपर इस जगह (Start: 1445.919s, Duration: 6.12s) 
के आसपास ही कूदा था और इसीलिए कूदते समय (Start: 1449.159s, Duration: 5.321s) 
कुछ पैसे गिर गए और यहां रह गए दूसरी (Start: 1452.039s, Duration: 4.921s) 
पॉसिबिलिटी यह थी कि कूपर वही कूदा था (Start: 1454.48s, Duration: 5.079s) 
जहां उसे ढूंढा गया लेकिन कूदते समय उसके (Start: 1456.96s, Duration: 5.199s) 
बैग से कुछ पैसे गिर गए और लुईस नदी से (Start: 1459.559s, Duration: 5.321s) 
बहते हुए कोलंबिया नदी में आ पहुंचे और (Start: 1462.159s, Duration: 5.721s) 
फिर वहां से बहकर टीना बार के बीच पर आ गए (Start: 1464.88s, Duration: 5.279s) 
लेकिन प्रॉब्लम यहां यह थी कि लुईस नदी (Start: 1467.88s, Duration: 4.799s) 
जिस जगह कोलंबिया नदी से मिलती है वहां से (Start: 1470.159s, Duration: 5.081s) 
कोलंबिया नदी टीना बार के उल्टी दिशा में (Start: 1472.679s, Duration: 4.921s) 
बहती है ऐसे में उन पैसों का नदी के (Start: 1475.24s, Duration: 4.96s) 
